ID,Nome,Cognome,Telefono,Professione,Richiami,AnnoInizio
00898,Chiara,Conti,+390983956463,Ingegnere,5,2024
00906,Giulia,Neri,+396671367459,Informatico,3,2009
00907,Marco,Neri,+393605120631,Capo settore industriale,4,1999
00908,Giorgio,Fontana,+394356217304,Chimico,5,2015
00909,Francesco,Esposito,+398791311196,Capo settore industriale,4,2014
00911,Chiara,Gallo,+395990095991,Informatico,3,2023
00914,Anna,Neri,+394886894653,Capo settore industriale,4,2002
00915,Anna,Gallo,+398084509864,Capo settore industriale,5,1995
00917,Marco,Fontana,+394887914911,Ingegnere,3,2006
00918,Marco,Fontana,+390061386501,Capo settore industriale,5,2017
00921,Sara,Gallo,+399017213467,Capo settore industriale,5,2010
00922,Sara,Fontana,+394305063388,Ingegnere,3,2012
00924,Giulia,Lombardi,+392193703697,Chimico,4,1996
00925,Giorgio,Fontana,+392818387015,Ingegnere,4,2024
00926,Giulia,Verdi,+397793395098,Informatico,4,2016
00928,Giulia,Greco,+391934033741,Ingegnere,3,2016
00929,Francesco,Rossi,+392068051895,Ingegnere,4,1995
00930,Giulia,Bianchi,+397976415439,Informatico,5,1996
00931,Chiara,Lombardi,+397949572067,Capo settore industriale,4,2006
00932,Francesco,Conti,+393662720686,Capo settore industriale,3,2020
00933,Chiara,Rossi,+390321688751,Informatico,5,2017
00935,Anna,Esposito,+397413416741,Chimico,3,1998
00942,Elena,Neri,+395669070109,Capo settore industriale,5,1997
00943,Elena,Verdi,+392803710462,Ingegnere,5,2022
00944,Giulia,Verdi,+390194833597,Ingegnere,4,2019
00945,Paolo,Gallo,+392450707934,Capo settore industriale,3,2020
00947,Chiara,Neri,+394356010394,Chimico,5,1998
00948,Giorgio,Bianchi,+393959336866,Informatico,3,2008
00950,Sara,Esposito,+398006744941,Informatico,3,2006
00951,Luca,Esposito,+396909084538,Chimico,5,2013
00953,Anna,Neri,+398366133130,Chimico,3,1997
00954,Elena,Rossi,+397948333313,Ingegnere,3,2004
00957,Sara,Lombardi,+391921254272,Chimico,5,2006
00958,Elena,Verdi,+394195776100,Informatico,4,2015
00960,Anna,Greco,+393827295744,Capo settore industriale,3,2022
00962,Giulia,Lombardi,+394853525530,Informatico,4,2001
00963,Luca,Rossi,+395429142529,Capo settore industriale,4,2007
00966,Sara,Rossi,+396932710729,Informatico,4,2013
00967,Luca,Verdi,+394266010517,Informatico,3,2003
00969,Anna,Fontana,+397046820531,Chimico,4,2020
00970,Paolo,Gallo,+395562108611,Ingegnere,3,2012
00971,Elena,Esposito,+393981526003,Ingegnere,3,2010
00972,Giulia,Lombardi,+391680026308,Capo settore industriale,4,2004
00977,Paolo,Gallo,+398039704462,Chimico,3,2006
00979,Elena,Neri,+394701531559,Capo settore industriale,4,2010
00981,Sara,Fontana,+398826930779,Ingegnere,5,2005
00982,Giulia,Conti,+392515448154,Chimico,5,2012
00985,Luca,Fontana,+395091980132,Capo settore industriale,3,1995
00986,Paolo,Esposito,+393972089181,Capo settore industriale,4,1996
00988,Giulia,Rossi,+392702338725,Informatico,5,1996
00990,Elena,Gallo,+399456615163,Informatico,5,2014
00992,Paolo,Gallo,+390745383619,Ingegnere,3,2005
00995,Giorgio,Greco,+390775242698,Ingegnere,5,2008
00997,Chiara,Esposito,+390163819897,Chimico,5,2014
01002,Paolo,Bianchi,+399734097258,Chimico,5,1997
01003,Elena,Rossi,+395750616160,Ingegnere,3,1997
01004,Elena,Neri,+396698653982,Ingegnere,4,2003
01005,Francesco,Conti,+396485973110,Capo settore industriale,3,2021
01006,Elena,Gallo,+393094986137,Informatico,5,2012
01007,Elena,Gallo,+392376173061,Ingegnere,3,2023
01008,Giorgio,Greco,+390925766934,Chimico,3,2017
01009,Francesco,Lombardi,+399471343919,Chimico,3,2006
01011,Elena,Gallo,+397412094934,Ingegnere,4,2013
01013,Giorgio,Bianchi,+393577642818,Informatico,3,2009
01014,Paolo,Gallo,+391225396340,Ingegnere,5,2015
01016,Giulia,Neri,+398593116355,Ingegnere,5,2024
01017,Anna,Gallo,+391681543449,Informatico,3,2023
01019,Marco,Esposito,+390226072554,Chimico,5,2008
01021,Sara,Lombardi,+394080829984,Informatico,5,2007
01022,Elena,Bianchi,+396200392137,Capo settore industriale,5,2012
01025,Sara,Rossi,+393143233222,Chimico,5,2006
01027,Anna,Neri,+398529619408,Chimico,3,2015
01028,Elena,Gallo,+390662892662,Capo settore industriale,5,2013
01029,Marco,Fontana,+397190362082,Ingegnere,4,2020
01030,Giulia,Neri,+396928777654,Informatico,4,2016
01032,Francesco,Lombardi,+391884959871,Chimico,5,2019
01033,Giulia,Conti,+395877859496,Capo settore industriale,4,2000
01034,Anna,Bianchi,+397890223314,Informatico,3,2000
01036,Sara,Bianchi,+390199454786,Chimico,3,2014
01037,Elena,Fontana,+392684982037,Informatico,4,2012
01038,Giulia,Lombardi,+395710296463,Informatico,4,2023
01042,Giorgio,Greco,+390504201222,Ingegnere,4,2004
01044,Chiara,Conti,+392994201887,Capo settore industriale,4,1998
01045,Elena,Esposito,+390637637178,Capo settore industriale,5,2024
01048,Giorgio,Gallo,+395953638965,Chimico,4,2004
01049,Elena,Fontana,+395198968944,Ingegnere,5,2001
01052,Anna,Fontana,+392375604349,Ingegnere,5,2005
01054,Giulia,Neri,+395737629005,Capo settore industriale,5,2018
01055,Francesco,Rossi,+392746081844,Informatico,5,1995
01058,Luca,Esposito,+399461103325,Chimico,4,2016
01059,Elena,Conti,+398728152792,Capo settore industriale,4,1999
01060,Francesco,Esposito,+393358000561,Informatico,5,2003
01061,Marco,Esposito,+398265064387,Capo settore industriale,4,2013
01062,Sara,Fontana,+394455481918,Chimico,5,2003
01065,Paolo,Rossi,+391561132456,Chimico,4,1997
01066,Francesco,Rossi,+399569694818,Capo settore industriale,5,2018
01068,Chiara,Lombardi,+397579589709,Ingegnere,3,2001
01069,Giorgio,Esposito,+396383684160,Capo settore industriale,4,2023
01073,Chiara,Rossi,+398157851076,Informatico,5,2013
01075,Anna,Bianchi,+392242382253,Capo settore industriale,5,2005
01077,Chiara,Verdi,+399075624575,Ingegnere,5,1996
01078,Sara,Bianchi,+391186968029,Capo settore industriale,3,2005
01080,Chiara,Fontana,+393973467517,Ingegnere,5,2006
01081,Giorgio,Esposito,+394178808987,Chimico,4,2004
01082,Paolo,Greco,+397513080222,Ingegnere,4,2018
01083,Giorgio,Conti,+399351125645,Informatico,3,2006
01086,Elena,Conti,+396462810644,Informatico,4,2016
01087,Paolo,Rossi,+399398699890,Chimico,4,2015
01090,Elena,Bianchi,+395007590598,Chimico,4,2013
01091,Marco,Rossi,+396786278294,Chimico,4,2005
01093,Luca,Verdi,+392768268358,Capo settore industriale,4,2019
01095,Luca,Bianchi,+390249589040,Capo settore industriale,5,2021
01097,Luca,Greco,+393102381033,Chimico,4,2022
01098,Marco,Bianchi,+390673893334,Informatico,5,2018
01101,Giorgio,Greco,+394271141589,Capo settore industriale,5,2020
01102,Paolo,Esposito,+397689481063,Capo settore industriale,3,1995
01105,Paolo,Verdi,+397638376401,Capo settore industriale,3,2010
01107,Anna,Gallo,+397064019651,Ingegnere,5,1998
01109,Elena,Esposito,+397050223319,Informatico,3,2023
01110,Giorgio,Gallo,+395208086028,Ingegnere,4,1998
01111,Giorgio,Conti,+392932148895,Chimico,3,2008
01112,Francesco,Esposito,+397099416796,Ingegnere,4,2005
01113,Luca,Lombardi,+399535177967,Informatico,4,1995
01114,Chiara,Gallo,+399984563951,Ingegnere,4,1999
01116,Giorgio,Fontana,+390104212358,Capo settore industriale,5,2014
01118,Francesco,Lombardi,+397686650110,Informatico,3,2000
01120,Giulia,Esposito,+397794976716,Ingegnere,4,2024
01121,Giorgio,Bianchi,+399954497812,Chimico,3,1999
01122,Giorgio,Gallo,+398677919660,Chimico,5,2002
01126,Luca,Esposito,+395016838549,Capo settore industriale,5,2020
01127,Marco,Neri,+391902286047,Capo settore industriale,5,2007
01130,Luca,Gallo,+390067357375,Chimico,3,2006
01134,Chiara,Bianchi,+399257166919,Informatico,5,1997
01136,Luca,Conti,+391488660246,Informatico,5,1998
01137,Francesco,Greco,+396243125690,Chimico,5,2001
01138,Giulia,Fontana,+399447384018,Ingegnere,4,2008
01139,Sara,Conti,+396493586672,Informatico,5,2004
01140,Giorgio,Neri,+398338615661,Informatico,5,2009
01145,Anna,Rossi,+391092196160,Capo settore industriale,3,2008
01146,Paolo,Esposito,+392200305394,Ingegnere,5,2015
01147,Giorgio,Rossi,+398722245024,Chimico,4,2021
01149,Paolo,Conti,+397068704478,Informatico,3,1995
01151,Giulia,Verdi,+394360043513,Capo settore industriale,4,2017
01152,Francesco,Greco,+397961171034,Capo settore industriale,4,2011
01154,Francesco,Gallo,+391062167815,Capo settore industriale,3,2014
01155,Anna,Neri,+392477317804,Capo settore industriale,3,2009
01157,Francesco,Greco,+394294515273,Ingegnere,3,2008
01158,Paolo,Rossi,+392447370499,Capo settore industriale,3,2021
01159,Francesco,Greco,+398555293755,Chimico,5,2024
01163,Sara,Neri,+399691565110,Capo settore industriale,3,2018
01164,Giorgio,Rossi,+392610669536,Capo settore industriale,4,1996
01165,Elena,Lombardi,+398997013805,Ingegnere,4,2010
01167,Anna,Bianchi,+392282434359,Capo settore industriale,3,2008
01171,Giorgio,Neri,+394191001796,Capo settore industriale,5,2018
01172,Giorgio,Fontana,+393327926761,Informatico,3,1999
01174,Sara,Neri,+399880321279,Informatico,4,2005
01180,Anna,Neri,+395004555873,Capo settore industriale,3,2006
01181,Giulia,Lombardi,+397321514884,Chimico,3,2000
01182,Giorgio,Lombardi,+397158693811,Ingegnere,3,2008
01183,Chiara,Lombardi,+398002717865,Capo settore industriale,3,2010
01185,Marco,Greco,+399663259899,Chimico,5,2004
01186,Elena,Verdi,+397235012824,Ingegnere,4,2000
01189,Elena,Bianchi,+396692516011,Informatico,4,1995
01191,Francesco,Greco,+399262316925,Capo settore industriale,3,1996
01192,Paolo,Bianchi,+397502487677,Chimico,4,1997
01193,Chiara,Lombardi,+399992998355,Capo settore industriale,5,2012
01194,Chiara,Gallo,+399557145444,Capo settore industriale,3,2019
01195,Chiara,Lombardi,+395219125761,Ingegnere,5,1998
01196,Marco,Fontana,+398880258970,Capo settore industriale,3,2018
01198,Marco,Bianchi,+393580871720,Ingegnere,4,2010
01199,Francesco,Fontana,+397853153741,Chimico,4,2015
01203,Sara,Bianchi,+394861475415,Chimico,4,2010
01204,Sara,Bianchi,+398517108323,Informatico,3,2017
01212,Marco,Greco,+399890648358,Ingegnere,3,2008
01215,Paolo,Rossi,+392947573855,Ingegnere,4,2022
01216,Giulia,Esposito,+397159743697,Informatico,3,2002
01220,Anna,Rossi,+396104673498,Informatico,5,1996
01222,Giorgio,Conti,+399204150859,Ingegnere,4,2012
01223,Giulia,Gallo,+393311255593,Chimico,3,2009
01225,Sara,Rossi,+390697790646,Chimico,4,2018
01228,Luca,Gallo,+393835970529,Chimico,3,2012
01229,Francesco,Fontana,+396502915602,Capo settore industriale,5,2003
01230,Giulia,Gallo,+391007645978,Informatico,5,2003
01233,Paolo,Gallo,+391333576810,Chimico,5,2011
01235,Elena,Fontana,+394000174749,Capo settore industriale,3,2005
01237,Sara,Esposito,+398020286710,Chimico,3,2004
01239,Francesco,Verdi,+396804931573,Informatico,3,2009
01240,Marco,Neri,+394547188524,Informatico,3,1996
01244,Sara,Rossi,+399235124625,Ingegnere,3,2003
01245,Luca,Rossi,+396342911448,Ingegnere,3,2019
01247,Luca,Conti,+391220305312,Capo settore industriale,3,2017
01249,Giorgio,Verdi,+396979379128,Informatico,5,1996
01250,Giulia,Rossi,+397344442298,Capo settore industriale,5,2010
01251,Marco,Conti,+394655984790,Capo settore industriale,4,2007
01252,Giorgio,Fontana,+390130786178,Capo settore industriale,3,2009
01254,Sara,Conti,+397390800935,Capo settore industriale,3,1995
01260,Giulia,Rossi,+392700983264,Chimico,4,2004
01261,Elena,Esposito,+392793501427,Chimico,3,2013
01264,Paolo,Esposito,+392069263881,Informatico,3,2010
01268,Elena,Esposito,+399225611485,Capo settore industriale,3,2003
01269,Francesco,Conti,+396388603270,Capo settore industriale,4,2023
01278,Francesco,Fontana,+391737591751,Chimico,3,2017
01281,Anna,Esposito,+398013581725,Informatico,3,1997
01284,Sara,Fontana,+392452015314,Chimico,4,2001
01290,Giulia,Neri,+391918742335,Chimico,3,2022
01291,Giulia,Fontana,+398147863295,Capo settore industriale,5,2021
01292,Giorgio,Fontana,+393279721382,Chimico,3,2000
01293,Marco,Conti,+395844899254,Chimico,4,2023
01295,Marco,Esposito,+399034193652,Chimico,3,2022
01296,Marco,Gallo,+392089952863,Capo settore industriale,3,2003
01299,Chiara,Greco,+397562903540,Capo settore industriale,5,2020
01301,Francesco,Neri,+395506148429,Ingegnere,3,1995
01302,Paolo,Neri,+398882257162,Informatico,3,2002
01304,Giorgio,Rossi,+399707616018,Ingegnere,3,2003
01309,Sara,Greco,+398261157452,Ingegnere,5,2007
01310,Francesco,Esposito,+396231174258,Ingegnere,5,2021
01311,Anna,Greco,+392078540736,Chimico,4,2003
01316,Giulia,Lombardi,+393020354049,Chimico,3,2001
01318,Marco,Neri,+390293119548,Informatico,4,2012
01322,Anna,Greco,+395832141960,Chimico,4,2023
01324,Luca,Rossi,+396024831928,Informatico,5,2011
01325,Elena,Gallo,+393903874509,Informatico,5,1996
01326,Francesco,Esposito,+396343238176,Capo settore industriale,4,2012
01327,Francesco,Fontana,+399266773318,Informatico,5,2005
01328,Sara,Rossi,+398248258679,Informatico,4,2006
01333,Sara,Lombardi,+397738628859,Ingegnere,3,1999
01334,Giulia,Neri,+394474283078,Chimico,4,2002
01337,Giulia,Verdi,+390828203762,Capo settore industriale,5,2005
01338,Sara,Gallo,+390330173318,Capo settore industriale,3,2024
01339,Elena,Gallo,+396019585282,Ingegnere,4,1996
01340,Giulia,Esposito,+399535378726,Capo settore industriale,5,1998
01342,Giulia,Rossi,+392472617356,Ingegnere,4,2004
01344,Giulia,Greco,+396922084335,Capo settore industriale,3,2019
01346,Luca,Rossi,+393571937469,Informatico,3,2013
01348,Anna,Rossi,+399382770280,Chimico,5,1999
01350,Giorgio,Rossi,+391399957327,Chimico,3,1998
01351,Paolo,Esposito,+397054368064,Ingegnere,5,1999
01352,Francesco,Neri,+395295576358,Informatico,5,2004
01355,Francesco,Esposito,+399261264082,Chimico,3,1999
01358,Chiara,Lombardi,+390248302816,Ingegnere,3,2006
01359,Francesco,Rossi,+391028227554,Chimico,5,2016
01362,Elena,Esposito,+391259389055,Ingegnere,4,2006
01367,Anna,Conti,+393434577385,Chimico,5,2014
01369,Anna,Greco,+395902506811,Capo settore industriale,3,2001
01371,Elena,Neri,+391215479717,Chimico,4,2006
01372,Elena,Esposito,+397965075975,Informatico,4,2022
01374,Sara,Conti,+390166639917,Ingegnere,5,2017
01378,Anna,Greco,+398274587263,Chimico,4,2007
01379,Chiara,Gallo,+392951891064,Ingegnere,5,2020
01380,Elena,Neri,+393763065615,Chimico,3,1995
01381,Luca,Rossi,+397855509207,Capo settore industriale,3,2004
01384,Sara,Neri,+394184800246,Ingegnere,4,2019
01387,Paolo,Greco,+393000658367,Ingegnere,5,2007
01389,Giorgio,Lombardi,+394730870118,Informatico,4,1998
01392,Anna,Conti,+391864866750,Chimico,5,1995
01393,Marco,Verdi,+393720121213,Ingegnere,5,2019
01394,Giulia,Esposito,+390224531520,Capo settore industriale,5,2009
01397,Marco,Esposito,+392241604847,Ingegnere,4,2008
01398,Giorgio,Rossi,+394374016996,Ingegnere,3,2000
01399,Chiara,Conti,+396493106620,Capo settore industriale,5,2021
01401,Anna,Gallo,+398873969810,Chimico,5,2015
01403,Luca,Bianchi,+391521220972,Capo settore industriale,5,2016
01405,Luca,Neri,+391784086675,Capo settore industriale,4,2018
01411,Giulia,Esposito,+398034473977,Chimico,3,2002
01412,Chiara,Esposito,+392437797068,Informatico,3,2005
01413,Marco,Conti,+395829946359,Informatico,4,2012
01414,Sara,Rossi,+395596925478,Informatico,4,2012
01415,Chiara,Esposito,+394109623315,Informatico,3,2000
01416,Marco,Verdi,+395180182497,Chimico,5,2021
01417,Paolo,Esposito,+398771173191,Ingegnere,3,1996
01418,Francesco,Gallo,+398583927827,Informatico,3,1996
01421,Elena,Rossi,+395850985743,Capo settore industriale,4,2017
01423,Marco,Fontana,+392092962469,Chimico,5,2014
01425,Elena,Conti,+396066376990,Capo settore industriale,3,2008
01426,Marco,Gallo,+393676735877,Ingegnere,5,1998
01427,Elena,Verdi,+396856131500,Informatico,5,2007
01428,Luca,Lombardi,+399746917492,Chimico,3,2017
01429,Anna,Verdi,+395710588627,Capo settore industriale,5,2005
01431,Paolo,Verdi,+397476816639,Chimico,4,1998
01434,Paolo,Bianchi,+391828397909,Capo settore industriale,3,2018
01435,Marco,Bianchi,+390063748420,Ingegnere,4,2019
01436,Chiara,Esposito,+396604253472,Ingegnere,4,2001
01437,Giorgio,Fontana,+394630235947,Ingegnere,5,1995
01438,Chiara,Verdi,+393165065746,Capo settore industriale,5,2004
01440,Luca,Esposito,+394186873150,Informatico,5,2017
01441,Sara,Bianchi,+393506212748,Ingegnere,5,1995
01442,Paolo,Rossi,+394853821276,Ingegnere,3,2013
01445,Francesco,Verdi,+393846390021,Ingegnere,4,2007
01446,Luca,Rossi,+392045641741,Ingegnere,3,2020
01448,Francesco,Rossi,+399925027864,Capo settore industriale,5,1996
01450,Paolo,Conti,+393927405744,Chimico,4,2004
01452,Chiara,Greco,+397502791019,Chimico,3,2010
01453,Giorgio,Esposito,+393938158720,Ingegnere,4,2005
01454,Chiara,Fontana,+393094825430,Chimico,5,2014
01455,Anna,Rossi,+395215059786,Informatico,3,2008
01456,Elena,Gallo,+397956910181,Ingegnere,5,2017
01457,Anna,Gallo,+399461071585,Capo settore industriale,5,2020
01458,Giulia,Fontana,+398100504949,Ingegnere,3,2022
01460,Elena,Rossi,+398091910753,Capo settore industriale,4,2003
01461,Anna,Verdi,+394734397999,Informatico,3,2014
01464,Giulia,Fontana,+392343104337,Ingegnere,4,2004
01465,Elena,Conti,+391485435119,Chimico,3,2015
01466,Sara,Lombardi,+397924698313,Ingegnere,3,2003
01467,Luca,Conti,+397414267874,Capo settore industriale,5,2011
01469,Francesco,Esposito,+398186044559,Ingegnere,5,2007
01470,Paolo,Fontana,+397402073078,Ingegnere,4,1997
01472,Giorgio,Conti,+390123050834,Chimico,4,2016
01475,Giorgio,Conti,+398809329210,Ingegnere,4,2021
01476,Giulia,Gallo,+393804173731,Ingegnere,4,2016
01478,Anna,Rossi,+398231185682,Informatico,4,1995
01480,Marco,Conti,+396562503671,Informatico,4,2007
01481,Luca,Rossi,+391447645950,Informatico,5,2002
01483,Sara,Fontana,+392128834717,Chimico,5,2000
01484,Paolo,Lombardi,+395153692302,Informatico,3,2012
01485,Anna,Neri,+395029457001,Chimico,3,2019
01486,Giorgio,Lombardi,+395377674330,Capo settore industriale,3,2016
01488,Giorgio,Esposito,+392969354318,Ingegnere,4,2002
01490,Paolo,Greco,+390330119134,Ingegnere,4,2024
01491,Francesco,Fontana,+398646145873,Capo settore industriale,4,1997
01492,Giorgio,Lombardi,+397421848759,Chimico,5,2015
01493,Giorgio,Lombardi,+396786741706,Ingegnere,5,2014
01494,Luca,Bianchi,+397580109250,Informatico,3,2007
01497,Anna,Greco,+391556627693,Chimico,4,2003
01499,Luca,Gallo,+390292249672,Ingegnere,4,2008
01507,Marco,Verdi,+395002076339,Informatico,3,2024
01511,Luca,Neri,+393093926971,Ingegnere,5,2008
01514,Anna,Greco,+392858353268,Ingegnere,3,1996
01517,Marco,Lombardi,+391571260790,Ingegnere,5,2013
01519,Luca,Neri,+391933415041,Capo settore industriale,3,2005
01524,Paolo,Gallo,+398817098023,Ingegnere,3,1995
01525,Marco,Bianchi,+393839148206,Informatico,5,2005
01529,Chiara,Rossi,+399586054899,Capo settore industriale,4,2015
01531,Paolo,Greco,+396993303767,Capo settore industriale,3,1999
01532,Luca,Gallo,+391103649898,Chimico,5,1997
01535,Sara,Conti,+395022224651,Ingegnere,5,2018
01536,Luca,Fontana,+398574147541,Capo settore industriale,3,2020
01539,Giulia,Greco,+398060325837,Capo settore industriale,3,2009
01543,Giorgio,Greco,+397721723660,Informatico,5,2005
01544,Giorgio,Neri,+390685172798,Informatico,3,2014
01547,Sara,Verdi,+392281254880,Informatico,4,2015
01549,Francesco,Verdi,+392741966402,Ingegnere,3,2014
01551,Luca,Gallo,+390774874110,Capo settore industriale,3,1997
01555,Anna,Fontana,+399805245451,Ingegnere,3,2022
01557,Giulia,Bianchi,+392177871202,Informatico,4,2016
01558,Giulia,Greco,+390270374963,Chimico,3,2014
01559,Giorgio,Lombardi,+399425212885,Informatico,3,1997
01560,Marco,Neri,+392531441191,Capo settore industriale,4,2011
01563,Sara,Verdi,+393794871110,Chimico,5,2020
01566,Francesco,Gallo,+395459541776,Capo settore industriale,4,1996
01568,Francesco,Greco,+392766718368,Ingegnere,5,2004
01572,Anna,Gallo,+395811832836,Capo settore industriale,4,2013
01574,Anna,Greco,+394219000304,Capo settore industriale,3,2018
01575,Chiara,Lombardi,+394921054291,Informatico,4,1998
01576,Chiara,Lombardi,+391753658152,Capo settore industriale,5,1996
01577,Sara,Conti,+391072121631,Ingegnere,5,1998
01583,Giorgio,Greco,+399976297559,Capo settore industriale,5,2024
01585,Paolo,Neri,+390976522454,Chimico,5,2001
01588,Luca,Bianchi,+393917341715,Capo settore industriale,5,2024
01589,Marco,Neri,+397368284987,Capo settore industriale,3,2016
01592,Sara,Neri,+399481454656,Capo settore industriale,3,2000
01593,Anna,Gallo,+398676132955,Ingegnere,4,2020
01595,Giorgio,Greco,+390501419751,Ingegnere,4,2012
01597,Paolo,Lombardi,+399754782478,Informatico,4,2022
01600,Sara,Neri,+392034849513,Chimico,4,2012
01603,Marco,Gallo,+390089564939,Chimico,3,1995
01604,Giulia,Verdi,+398546186369,Informatico,3,2011
01606,Marco,Gallo,+392087095222,Informatico,5,2013
01607,Anna,Conti,+390102805572,Chimico,3,2011
01609,Giulia,Rossi,+395192784690,Ingegnere,4,2004
01615,Luca,Neri,+395921914515,Ingegnere,4,2023
01620,Giorgio,Fontana,+392103390229,Capo settore industriale,3,2020
01624,Francesco,Greco,+398294065360,Chimico,5,2018
01626,Giorgio,Gallo,+395100041685,Informatico,4,2019
01627,Marco,Verdi,+396196296770,Capo settore industriale,4,2003
01630,Giorgio,Fontana,+395518374225,Informatico,5,2015
01631,Chiara,Gallo,+395878670412,Ingegnere,4,1996
01632,Luca,Greco,+394847701660,Chimico,4,2003
01634,Luca,Conti,+396332228660,Capo settore industriale,3,2022
01635,Giulia,Bianchi,+396160864814,Chimico,3,2019
01636,Giulia,Fontana,+395771439628,Chimico,3,2024
01639,Elena,Verdi,+393720074451,Ingegnere,5,2015
01640,Paolo,Lombardi,+390555253019,Chimico,3,2023
01644,Paolo,Gallo,+398214958443,Ingegnere,4,1997
01646,Francesco,Lombardi,+394485928987,Ingegnere,5,2014
01651,Luca,Conti,+399112579325,Capo settore industriale,3,2013
01653,Francesco,Greco,+393675519964,Capo settore industriale,5,2015
01655,Paolo,Verdi,+392017439068,Ingegnere,3,2013
01656,Giulia,Gallo,+390591618173,Informatico,4,2000
01658,Chiara,Bianchi,+396743912250,Chimico,4,2014
01659,Giulia,Lombardi,+397528377577,Ingegnere,4,2000
01660,Elena,Esposito,+396162201090,Capo settore industriale,3,2009
01661,Chiara,Neri,+391258542522,Ingegnere,4,2002
01662,Marco,Esposito,+397654568857,Ingegnere,3,2013
01665,Luca,Esposito,+396141081894,Capo settore industriale,5,2021
01666,Francesco,Fontana,+396353309583,Ingegnere,4,2018
01667,Paolo,Lombardi,+396011199802,Ingegnere,3,2013
01671,Anna,Bianchi,+392038085883,Capo settore industriale,3,2023
01672,Chiara,Neri,+393891442849,Chimico,4,2014
01675,Anna,Fontana,+395735853186,Ingegnere,3,2022
01678,Chiara,Conti,+393991368623,Ingegnere,5,2005
01679,Giorgio,Conti,+396535721053,Capo settore industriale,3,2015
01680,Elena,Fontana,+391393179211,Informatico,4,2015
01687,Giorgio,Bianchi,+397160135097,Informatico,5,2013
01688,Francesco,Fontana,+395219735435,Informatico,3,2017
01689,Giorgio,Esposito,+394282873146,Informatico,3,2023
01690,Giorgio,Lombardi,+397382950874,Informatico,5,2015
01692,Paolo,Esposito,+396091613351,Capo settore industriale,5,2009
01693,Anna,Neri,+393876794157,Chimico,3,2013
01694,Luca,Fontana,+392405521221,Capo settore industriale,3,2005
01695,Marco,Rossi,+396256125952,Capo settore industriale,4,1998
01698,Luca,Conti,+398327847132,Informatico,4,2014
01700,Sara,Gallo,+391121138872,Ingegnere,5,2000
01701,Chiara,Esposito,+392258868436,Chimico,5,2016
01703,Giorgio,Fontana,+399291858020,Chimico,5,2001
01705,Elena,Esposito,+395578583265,Chimico,5,2003
01708,Giorgio,Verdi,+390442536153,Informatico,4,2008
01710,Sara,Gallo,+396080942588,Informatico,4,2001
01711,Anna,Fontana,+399179637645,Chimico,4,2005
01712,Sara,Verdi,+394720974570,Ingegnere,5,2007
01715,Chiara,Greco,+397213703738,Informatico,4,2014
01718,Elena,Fontana,+396000885646,Ingegnere,4,1999
01719,Giorgio,Rossi,+396220779985,Capo settore industriale,5,2005
01720,Anna,Verdi,+398922198398,Capo settore industriale,3,2018
01722,Sara,Bianchi,+398255424971,Ingegnere,3,1995
01725,Giulia,Gallo,+390908651128,Informatico,3,2023
01727,Anna,Gallo,+390144307901,Informatico,3,1995
01737,Marco,Verdi,+399987097988,Informatico,3,2018
01738,Paolo,Esposito,+397048580122,Informatico,5,1999
01742,Luca,Esposito,+395956264036,Informatico,3,2005
01744,Giorgio,Gallo,+398377351953,Informatico,4,2020
01745,Francesco,Lombardi,+392741830132,Informatico,4,2000
01749,Francesco,Gallo,+392794815643,Informatico,4,2012
01753,Chiara,Bianchi,+392924261082,Informatico,3,2013
01755,Marco,Neri,+399555489449,Chimico,5,2012
01756,Paolo,Rossi,+390477329373,Informatico,5,2002
01757,Marco,Gallo,+392751508015,Ingegnere,5,1997
01758,Anna,Bianchi,+390387317557,Informatico,4,2002
01761,Elena,Conti,+398174436878,Ingegnere,4,2004
01762,Francesco,Lombardi,+393632921224,Capo settore industriale,4,2024
01763,Giorgio,Greco,+399514165187,Chimico,5,1999
01765,Paolo,Esposito,+398006709105,Ingegnere,3,2003
01766,Paolo,Greco,+396083456010,Informatico,4,2008
01769,Anna,Greco,+391373627692,Capo settore industriale,3,2009
01772,Paolo,Fontana,+399170403453,Ingegnere,4,2024
01782,Marco,Rossi,+391455132313,Informatico,5,2000
01783,Marco,Fontana,+393798945481,Ingegnere,4,2021
01785,Sara,Lombardi,+398347692267,Informatico,3,2000
01790,Francesco,Bianchi,+393353606074,Informatico,4,1998
01791,Luca,Fontana,+394078092746,Capo settore industriale,4,2001
01792,Giorgio,Verdi,+395360669108,Capo settore industriale,5,2008
01793,Paolo,Neri,+390043265699,Ingegnere,4,2014
01796,Luca,Gallo,+398627820111,Capo settore industriale,3,2023
01797,Luca,Fontana,+391314604768,Ingegnere,3,2006
01798,Chiara,Esposito,+390550388898,Capo settore industriale,3,2018
01803,Luca,Fontana,+391600680466,Informatico,4,2015
01805,Paolo,Esposito,+398299228855,Informatico,5,2015
01806,Giorgio,Neri,+397504623622,Capo settore industriale,3,2008
01807,Giulia,Gallo,+390207590381,Informatico,4,2017
01808,Giorgio,Gallo,+395386470318,Ingegnere,5,1997
01810,Anna,Gallo,+395600382908,Capo settore industriale,3,2009
01813,Luca,Bianchi,+390562328503,Ingegnere,5,2002
01815,Marco,Esposito,+399929542192,Chimico,5,2001
01818,Chiara,Rossi,+391214627057,Informatico,5,2007
